Mapping,Macro F1
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 3, 'TiAl3': 5}",0.974740307360492
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 3}",0.9761800315921114
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 6}",0.9157825185016725
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 5}",0.923765332620539
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 6}",0.9417373973479036
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 1}",0.9419726786789333
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 5}",0.9632988595388752
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 3, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 1}",0.968091593786106
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 6}",0.9434972233264657
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 3}",0.9411839657558775
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 6}",0.9647022188162414
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 3, 'Mg3Cd': 6, 'TiAl3': 1}",0.9500088209366894
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 3}",0.9716905450199872
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 3, 'TiAl3': 1}",0.9660669917833608
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 5}",0.9597270639469381
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 3}",0.951467747028325
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 5}",0.9672987473618898
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 3, 'Mg3Cd': 5, 'TiAl3': 1}",0.9780126642557471
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 3}",0.9738291493591626
"{'Cu3Au': 2, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 3, 'TiAl3': 1}",0.9719118237535258
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 3, 'Mg3Cd': 4, 'TiAl3': 6}",0.9032987669151252
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 3, 'Mg3Cd': 6, 'TiAl3': 4}",0.9238413938123592
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 3, 'TiAl3': 6}",0.9160344555822574
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 3}",0.9480282881262769
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 3, 'TiAl3': 4}",0.9729772248929883
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 3}",0.9677569139073977
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 6}",0.890570618588372
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 4}",0.9293493093589545
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 6}",0.9404095002539213
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 1}",0.9465201782637257
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 4}",0.9557632631671641
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 3, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 1}",0.9626162666872004
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 6}",0.9173491979490898
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 3}",0.9417254886155938
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 6}",0.9436638588398337
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 3, 'Mg3Cd': 6, 'TiAl3': 1}",0.9536487804722585
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 3}",0.9658149307103504
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 3, 'TiAl3': 1}",0.9614844574443163
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 4}",0.9612626009093383
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 3}",0.9504461919695172
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 4}",0.9529758526012464
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 3, 'Mg3Cd': 4, 'TiAl3': 1}",0.9807277318200649
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 3}",0.9710570854435453
"{'Cu3Au': 2, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 3, 'TiAl3': 1}",0.9664966970060923
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 3, 'Mg3Cd': 4, 'TiAl3': 5}",0.8720483679934979
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 3, 'Mg3Cd': 5, 'TiAl3': 4}",0.9088572910984066
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 3, 'TiAl3': 5}",0.8862939094029304
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 3}",0.9536046914121837
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 3, 'TiAl3': 4}",0.9178773888239498
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 3}",0.9433054863904363
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 5}",0.8654309658866485
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 4}",0.9029190445602536
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 5}",0.9142982871344848
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 1}",0.9507553030739592
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 4}",0.9330456777332362
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 3, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 1}",0.95128316222068
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 5}",0.8914761502834159
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 3}",0.9235922376021226
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 5}",0.9231204993722546
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 3, 'Mg3Cd': 5, 'TiAl3': 1}",0.954846704361349
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 3}",0.9470209461235511
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 3, 'TiAl3': 1}",0.9511635224975196
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 3, 'TiAl3': 4}",0.9409623444589091
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 3}",0.911039351510639
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 3, 'Mg3Cd': 1, 'TiAl3': 4}",0.922262100447226
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 3, 'Mg3Cd': 4, 'TiAl3': 1}",0.9621493757857741
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 3}",0.9572585616479795
"{'Cu3Au': 2, 'Cr3Si': 6, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 3, 'TiAl3': 1}",0.9553251564650721
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 6}",0.9575628502487904
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 5}",0.9327136546002639
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 6}",0.9744298824415948
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 4}",0.9562628090829978
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 5}",0.9768497908933048
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 4}",0.9436790345252719
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 2, 'Mg3Cd': 5, 'TiAl3': 6}",0.9385307116843608
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 5}",0.9268609469894349
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 2, 'TiAl3': 6}",0.9763575287231486
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 2}",0.9346642132447385
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 5}",0.983404866444476
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 2}",0.9272131243800662
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 2, 'Mg3Cd': 4, 'TiAl3': 6}",0.9595050604624911
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 4}",0.9464310597374513
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 2, 'TiAl3': 6}",0.9677412671003802
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 2}",0.9319692361847965
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 4}",0.97411835086015
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 2}",0.9434614142066954
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 4, 'TiAl3': 5}",0.9521208661513861
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 5, 'TiAl3': 4}",0.9568766049089187
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 2, 'TiAl3': 5}",0.9747632403228756
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 2}",0.929593153795189
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 2, 'TiAl3': 4}",0.9824523047308406
"{'Cu3Au': 3, 'Cr3Si': 1, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 2}",0.9426674176614429
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 6}",0.953228969094969
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 5}",0.9459367389329602
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 6}",0.9649384036694709
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 4}",0.9682125930013027
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 5}",0.9851128230079417
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 4}",0.9617321569473809
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 6}",0.9370422015128929
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 5}",0.9401522528786558
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 6}",0.9659343630107174
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 1}",0.953601879608439
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 5}",0.9722924930196569
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 1}",0.9453210362851033
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 6}",0.9580669221129018
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 4}",0.9500006043851775
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 6}",0.9591719223082701
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 1}",0.9431166253828301
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 4}",0.9635379566522696
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 1}",0.9560905951258171
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 5}",0.9608110311857998
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 4}",0.9540552677388229
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 5}",0.9631559306028955
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 1}",0.9433405289098095
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 4}",0.9694359827553279
"{'Cu3Au': 3, 'Cr3Si': 2, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 1}",0.9554353519427261
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 5, 'TiAl3': 6}",0.9344088375791165
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 5}",0.9272752437221253
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 2, 'TiAl3': 6}",0.9573224447286478
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 2}",0.9502793232601694
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 5}",0.9824146231930064
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 2}",0.9672485379136656
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 6}",0.9266188586602137
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 5}",0.9348525398163338
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 6}",0.9386440656526887
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 5, 'Mg3Cd': 6, 'TiAl3': 1}",0.951606109743626
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 5}",0.9745852576779922
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 5, 'TiAl3': 1}",0.9656117656562656
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 2, 'TiAl3': 6}",0.9548692087401247
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 2}",0.9712295385713223
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 2, 'Mg3Cd': 1, 'TiAl3': 6}",0.9658769920887051
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 1}",0.9596591583200439
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 2}",0.9449185935515333
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 5, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 1}",0.946644005993165
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 2, 'TiAl3': 5}",0.9589684006527041
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 2}",0.9828326031184841
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 1, 'TiAl3': 5}",0.9628997437245443
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 5, 'TiAl3': 1}",0.9841058680384376
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 1, 'TiAl3': 2}",0.945109730330075
"{'Cu3Au': 3, 'Cr3Si': 4, 'PuNi3': 6, 'Fe3C': 5, 'Mg3Cd': 2, 'TiAl3': 1}",0.9544920050362465
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 4, 'TiAl3': 6}",0.9315556566537069
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 4}",0.9408342589708881
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 2, 'TiAl3': 6}",0.9435868883483668
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 2}",0.9482208510259155
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 4}",0.9793204733635239
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 1, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 2}",0.9698755214804416
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 6}",0.9227096653268886
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 4}",0.9425421106457255
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 6}",0.939768846047604
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 4, 'Mg3Cd': 6, 'TiAl3': 1}",0.947195688065502
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 4}",0.9601961920721699
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 2, 'Fe3C': 6, 'Mg3Cd': 4, 'TiAl3': 1}",0.9643900055568985
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 2, 'TiAl3': 6}",0.942784861907417
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 1, 'Mg3Cd': 6, 'TiAl3': 2}",0.9581217306341298
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 2, 'Mg3Cd': 1, 'TiAl3': 6}",0.9442588987899926
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 2, 'Mg3Cd': 6, 'TiAl3': 1}",0.9534767758589826
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 1, 'TiAl3': 2}",0.9445278727564347
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 4, 'Fe3C': 6, 'Mg3Cd': 2, 'TiAl3': 1}",0.9505476317314612
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 2, 'TiAl3': 4}",0.955141029905529
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 2}",0.9906074296385099
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 1, 'TiAl3': 4}",0.9633804787702595
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 2, 'Mg3Cd': 4, 'TiAl3': 1}",0.9806869938025481
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 1, 'TiAl3': 2}",0.9440866237490603
"{'Cu3Au': 3, 'Cr3Si': 5, 'PuNi3': 6, 'Fe3C': 4, 'Mg3Cd': 2, 'TiAl3': 1}",0.9607440342567339
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 4, 'TiAl3': 5}",0.9132267707730898
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 2, 'Mg3Cd': 5, 'TiAl3': 4}",0.9309808510126641
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 2, 'TiAl3': 5}",0.9082912605515809
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 4, 'Mg3Cd': 5, 'TiAl3': 2}",0.9538177554883415
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 2, 'TiAl3': 4}",0.9431677903277912
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 1, 'Fe3C': 5, 'Mg3Cd': 4, 'TiAl3': 2}",0.9539130921141603
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 4, 'TiAl3': 5}",0.9050073013705493
"{'Cu3Au': 3, 'Cr3Si': 6, 'PuNi3': 2, 'Fe3C': 1, 'Mg3Cd': 5, 'TiAl3': 4}",0.9304434058054362
